Blog_54523-6490319.2	Blog_54523-6490319.2.14	S	SB MD IV	
Blog_54523-6490319.2	Blog_54523-6490319.2.40	S	SB MD IV	
Blog_54523-6490319.4	Blog_54523-6490319.4.10	S	IV	HD SB MD
Blog_54523-9491151.2	Blog_54523-9491151.2.9	S	MD RA	
Blog_54523-9491151.2	Blog_54523-9491151.2.12	S	IV	MD
Blog_54523-9491151.2	Blog_54523-9491151.2.7	S	MD RA MD	
Blog_54523-9491151.3	Blog_54523-9491151.3.5	S	DF MD RA	
Blog_54523-9491151.3	Blog_54523-9491151.3.7	S	IV	MD
Blog_54523-9491151.5	Blog_54523-9491151.5.11	S	DF MD IV SB	
Blog_54523-9491151.12	Blog_54523-9491151.12.5	S	SP	SB HD MD
Blog_54523-4665614.5	Blog_54523-4665614.5.8	S	MD OO MD	
Blog_54523-4665614.6	Blog_54523-4665614.6.15	S	SB MD IV MD	
Blog_54523-14269154.1	Blog_54523-14269154.1.56	S	SB IV	MD
Blog_54523-14269154.1	Blog_54523-14269154.1.63	S	IV	SB
Blog_54523-14269154.12	Blog_54523-14269154.12.34	S	IV	SB HD
Blog_54523-14269154.12	Blog_54523-14269154.12.35	S	IV	SB HD
Eupa_00-01-17.3	Eupa_00-01-17.3.3	S	SB IV	
Eupa_00-01-17.4	Eupa_00-01-17.4.5	S	SB IV	
Eupa_00-01-17.5	Eupa_00-01-17.5.2	S	MD IV	SB
Eupa_00-01-17.7	Eupa_00-01-17.7.11	S	SB IV	
Eupa_00-01-17.7	Eupa_00-01-17.7.22	S	IV	SB
Eupa_00-01-17.12	Eupa_00-01-17.12.10	S	SB IV	
Eupa_00-01-17.15	Eupa_00-01-17.15.12	S	SB MD IV	
Eupa_00-01-17.16	Eupa_00-01-17.16.4	S	SB IV	
Eupa_00-01-17.31	Eupa_00-01-17.31.2	S	SB MD IV	
Eupa_00-01-17.39	Eupa_00-01-17.39.4	S	SB IV	MD
Eupa_00-01-17.41	Eupa_00-01-17.41.14	S	SB IV	
Eupa_00-01-17.61	Eupa_00-01-17.61.3	S	SB MD IV	
Eupa_00-01-17.66	Eupa_00-01-17.66.17	S	MD IV	SB
Eupa_00-01-17.84	Eupa_00-01-17.84.18	S	IV	SB
Eupa_00-01-17.88	Eupa_00-01-17.88.13	S	IV	SB
Eupa_00-01-17.96	Eupa_00-01-17.96.40	S	IV	SB
Eupa_00-01-17.98	Eupa_00-01-17.98.17	S	SB IV	
Eupa_00-01-17.99	Eupa_00-01-17.99.11	S	SB IV	
Eupa_00-01-17.159	Eupa_00-01-17.159.15	S	SB IV	
Eupa_00-01-17.159	Eupa_00-01-17.159.22	S	IV	SB
Eupa_00-01-17.168	Eupa_00-01-17.168.5	S	SB MD IV	
Eupa_00-01-17.173	Eupa_00-01-17.173.12	S	IV	SB
Eupa_00-01-17.184	Eupa_00-01-17.184.3	S	SB IV	
Eupa_00-01-17.194	Eupa_00-01-17.194.5	S	SB MD IV	
Eupa_00-01-17.201	Eupa_00-01-17.201.3	S	SB MD IV	
Eupa_00-01-17.207	Eupa_00-01-17.207.10	S	SB IV	
Eupa_00-01-17.208	Eupa_00-01-17.208.10	S	MD	MD OO SB
Eupa_00-01-17.237	Eupa_00-01-17.237.26	S	IV	SB HD MD
Eupa_00-01-17.240	Eupa_00-01-17.240.14	S	SB MD IV	
Eupa_00-01-17.243	Eupa_00-01-17.243.24	S	SP IV	SB
Eupa_00-01-17.247	Eupa_00-01-17.247.8	S	SB IV	
Eupa_00-01-17.252	Eupa_00-01-17.252.23	S	IV	SB
Eupa_00-01-17.253	Eupa_00-01-17.253.24	S	SB MD IV	
Eupa_00-01-17.253	Eupa_00-01-17.253.28	S	SB IV	
Eupa_00-01-17.270	Eupa_00-01-17.270.5	S	OO IV	HD SB
Eupa_00-01-17.272	Eupa_00-01-17.272.16	S	SB IV	MD
Eupa_00-01-17.275	Eupa_00-01-17.275.16	S	IV PL OA OO	HD
Eupa_00-01-17.308	Eupa_00-01-17.308.14	S	SB IV	
Eupa_00-01-17.311	Eupa_00-01-17.311.23	S	SB IV	
Eupa_00-01-17.342	Eupa_00-01-17.342.9	S	IV	MD HD SB
Eupa_00-01-17.362	Eupa_00-01-17.362.16	S	MD IV MD	HD SB
Eupa_00-01-17.425	Eupa_00-01-17.425.10	S	MD IV	SB HD
Eupa_00-01-17.425	Eupa_00-01-17.425.11	S	MD MD IV	SB HD
Eupa_00-01-17.434	Eupa_00-01-17.434.19	S	MD IV	SB
Eupa_00-01-17.446	Eupa_00-01-17.446.30	S	SB MD IV	
Eupa_00-01-17.448	Eupa_00-01-17.448.17	S	SB MD IV	
Eupa_00-01-17.448	Eupa_00-01-17.448.14	S	SB IV	
Eupa_00-01-17.452	Eupa_00-01-17.452.11	S	SB MD IV	
Eupa_00-01-17.452	Eupa_00-01-17.452.32	S	SB IV	
Eupa_00-01-17.455	Eupa_00-01-17.455.17	S	SB IV	
Eupa_00-01-17.485	Eupa_00-01-17.485.3	S	MD SP	HD SB
Eupa_00-01-17.506	Eupa_00-01-17.506.13	S	SB IV	MD
Eupa_00-01-17.514	Eupa_00-01-17.514.15	S	IV	SB
Eupa_00-01-17.515	Eupa_00-01-17.515.5	S	SB MD MD IV	
Eupa_00-01-17.519	Eupa_00-01-17.519.11	S	MD IV	SB
Eupa_00-01-17.526	Eupa_00-01-17.526.3	S	MD IV	SB
Eupa_00-01-17.537	Eupa_00-01-17.537.12	S	DF SB MD	
Eupa_00-01-17.565	Eupa_00-01-17.565.23	S	MD SB IV	
Eupa_00-01-17.566	Eupa_00-01-17.566.35	S	IV MD	SB
Eupa_00-01-17.572	Eupa_00-01-17.572.3	S	SP	SB HD
Eupa_00-01-17.574	Eupa_00-01-17.574.2	S	SB IV	
Eupa_00-01-17.577	Eupa_00-01-17.577.5	S	SB IV	
Eupa_00-01-17.587	Eupa_00-01-17.587.25	S	SB MD IV	
Eupa_00-01-17.587	Eupa_00-01-17.587.18	S	SB IV	
Eupa_00-01-17.587	Eupa_00-01-17.587.4	S	SB IV	
Eupa_00-01-17.588	Eupa_00-01-17.588.12	S	SB MD IV MD	
Eupa_00-01-17.618	Eupa_00-01-17.618.8	S	SB IV	MD
Eupa_00-01-17.624	Eupa_00-01-17.624.6	S	MD IV	
Eupa_00-01-17.633	Eupa_00-01-17.633.4	S	SB MD IV	
Eupa_00-01-17.645	Eupa_00-01-17.645.11	S	IV	SB
Eupa_00-01-17.695	Eupa_00-01-17.695.nt.46	S	SB IV	
Eupa_00-01-17.695	Eupa_00-01-17.695.53	S	SB IV	
Eupa_00-01-17.705	Eupa_00-01-17.705.10	S	SB MD DF IV	
Eupa_00-01-17.708	Eupa_00-01-17.708.15	S	SB MD IV	
Eupa_00-01-17.708	Eupa_00-01-17.708.29	S	OO	SB HD MD
Eupa_00-01-17.708	Eupa_00-01-17.708.27	S	MD OO	SB HD MD
Eupa_00-01-17.709	Eupa_00-01-17.709.6	S	IV	SB
Eupa_00-01-17.709	Eupa_00-01-17.709.17	S	MD SB IV	
Eupa_00-01-17.710	Eupa_00-01-17.710.2	S	MD IV	HD SB
Eupa_00-01-17.713	Eupa_00-01-17.713.5	S	MD SP	
Eupa_00-01-17.714	Eupa_00-01-17.714.13	S	SB IV DF	
Eupa_00-01-17.717	Eupa_00-01-17.717.14	S	SB MD IV PL	
Eupa_00-01-17.720	Eupa_00-01-17.720.20	S	SB IV DF	
Eupa_00-01-17.720	Eupa_00-01-17.720.27	S	DF MD SB DF	
Eupa_00-01-17.723	Eupa_00-01-17.723.22	S	SB IV	
Eupa_00-01-17.726	Eupa_00-01-17.726.26	S	SB OO IV	
Eupa_00-01-17.727	Eupa_00-01-17.727.8	S	SB MD IV	
Eupa_00-01-17.733	Eupa_00-01-17.733.2	S	SB IV	
Eupa_00-01-17.737	Eupa_00-01-17.737.2	S	SB IV	OO
Eupa_00-01-17.740	Eupa_00-01-17.740.3	S	SB MD IV	
Eupa_00-01-17.744	Eupa_00-01-17.744.11	S	SB IV	OO
Eupa_00-01-17.750	Eupa_00-01-17.750.5	S	MD IV	SB
Eupa_00-01-17.754	Eupa_00-01-17.754.13	S	IV	SB
Eupa_00-01-17.756	Eupa_00-01-17.756.11	S	SB IV	
Eupa_00-01-17.756	Eupa_00-01-17.756.nt.55	S	IV	SB
Eupa_00-01-17.793	Eupa_00-01-17.793.6	S	MD IV MD	SB
Eupa_00-01-17.796	Eupa_00-01-17.796.32	S	SB IV	
Eupa_00-01-17.798	Eupa_00-01-17.798.28	S	IV	SB
Eupa_00-01-17.801	Eupa_00-01-17.801.20	S	SB MD	
Arbt_Fackfientlig.1	Arbt_Fackfientlig.1.nt.3	S	SB OA	
Arbt_Fackfientlig.3	Arbt_Fackfientlig.3.nt.14	S	SB MD	
Arbt_Fackfientlig.3	Arbt_Fackfientlig.3.nt.12	S	SB IV	
Arbt_Polisjakt.12	Arbt_Polisjakt.12.nt.4	S	SB IV	
Arbt_Polisjakt.13	Arbt_Polisjakt.13.nt.7	S	IV	SB
Arbt_Polisjakt.14	Arbt_Polisjakt.14.nt.9	S	MD IV	
Arbt_Polisjakt.15	Arbt_Polisjakt.15.nt.14	S	SB IV	MD
Arbt_Polisjakt.18	Arbt_Polisjakt.18.nt.4	S	SB IV	
Arbt_Polisjakt.24	Arbt_Polisjakt.24.nt.12	S	SB IV	
Digi_2014-08.16	Digi_2014-08.16.3	S	SB MD OA	
Arbt_Hardkritik.10	Arbt_Hardkritik.10.nt.3	S	IV	SB
Arbt_Hardkritik.22	Arbt_Hardkritik.22.nt.19	S	SB IV	
Arbt_Hardkritik.23	Arbt_Hardkritik.23.nt.8	S	SB IV	
Arbt_Vrede.15	Arbt_Vrede.15.nt.7	S	SB IV	
Arbt_Vrede.16	Arbt_Vrede.16.nt.16	S	SB IV	
Arbt_Vrede.16	Arbt_Vrede.16.nt.10	S	IV	SB
Regr_255053.9	Regr_255053.9.5	S	IV	SB HD MD
Regr_255053.10	Regr_255053.10.16	S	SB IV	
Regr_255053.23	Regr_255053.23.10	S	IV	SB
Regr_255022.11	Regr_255022.11.18	S	OO MD	SB HD
Arbt_Folkomrostningen.2	Arbt_Folkomrostningen.2.nt.9	S	SB IV	
Arbt_Folkomrostningen.8	Arbt_Folkomrostningen.8.nt.16	S	MD IV	HD SB
Arbt_Folkomrostningen.21	Arbt_Folkomrostningen.21.nt.9	S	SB MD IV	
Regr_255856.1	Regr_255856.1.nt.8	S	SB OA MD	
Arbt_Ariel.4	Arbt_Ariel.4.nt.10	S	MD IV	SB
Arbt_Ariel.8	Arbt_Ariel.8.nt.22	S	SB IV	
Arbt_Ariel.12	Arbt_Ariel.12.nt.3	S	SB IV	
Arbt_Ariel.20	Arbt_Ariel.20.nt.3	S	IV	SB
Arbt_Ariel.28	Arbt_Ariel.28.nt.14	S	SB MD	
Arbt_Ariel.37	Arbt_Ariel.37.nt.2	S	SB MD IV	
Arbt_Ariel.38	Arbt_Ariel.38.nt.5	S	SB SP MD IV	
Arbt_Ariel.41	Arbt_Ariel.41.nt.19	S	SB MD IV	
Arbt_Ariel.47	Arbt_Ariel.47.nt.6	S	SB IV	
Digi_2015-02.18	Digi_2015-02.18.7	S	IV	SB
Arbt_Kraftigaprotester.8	Arbt_Kraftigaprotester.8.nt.10	S	SB IV	
Arbt_Kraftigaprotester.12	Arbt_Kraftigaprotester.12.nt.11	S	IV	SB
Arbt_Kraftigaprotester.22	Arbt_Kraftigaprotester.22.nt.11	S	SB IV	
Arbt_Kraftigaprotester.22	Arbt_Kraftigaprotester.22.nt.6	S	SB IV	
Arbt_Kraftigaprotester.25	Arbt_Kraftigaprotester.25.nt.16	S	SB IV	
Arbt_Kraftigaprotester.31	Arbt_Kraftigaprotester.31.nt.10	S	SB IV	
Arbt_Kraftigaprotester.33	Arbt_Kraftigaprotester.33.nt.6	S	SB IV	
Arbt_Kraftigaprotester.34	Arbt_Kraftigaprotester.34.nt.10	S	IV	SB
Arbt_Kraftigaprotester.34	Arbt_Kraftigaprotester.34.nt.4	S	SB IV	
Regr_255926.20	Regr_255926.20.14	S	OO	SB HD
Regr_255655.6	Regr_255655.6.15	S	SB IV	
Digi_2014-05.4	Digi_2014-05.4.9	S	IV	HD SB MD
Digi_2014-05.5	Digi_2014-05.5.13	S	MD OA	OO SB HD
Arbt_Flervarsel.6	Arbt_Flervarsel.6.nt.6	S	SB IV	
Arbt_Vardbolag.2	Arbt_Vardbolag.2.nt.13	S	SB IV	
Arbt_Vardbolag.5	Arbt_Vardbolag.5.nt.18	S	IV	SB
Arbt_Vardbolag.8	Arbt_Vardbolag.8.nt.9	S	MD IV	SB
Arbt_Vardbolag.8	Arbt_Vardbolag.8.nt.6	S	SB IV	
Arbt_Vardbolag.17	Arbt_Vardbolag.17.nt.18	S	IV	SB
Arbt_Spekulationer.3	Arbt_Spekulationer.3.nt.28	S	IV	SB
Arbt_Spekulationer.12	Arbt_Spekulationer.12.nt.33	S	IV	SB
Arbt_Spekulationer.14	Arbt_Spekulationer.14.nt.9	S	SB MD IV	
Arbt_Spekulationer.18	Arbt_Spekulationer.18.nt.10	S	SB IV	
Arbt_Spekulationer.21	Arbt_Spekulationer.21.nt.16	S	SB IV	
Arbt_Rwanda.6	Arbt_Rwanda.6.nt.8	S	IV	SB
Arbt_Rwanda.7	Arbt_Rwanda.7.nt.9	S	SB MD IV	
Arbt_Rwanda.7	Arbt_Rwanda.7.nt.3	S	SB IV	
Arbt_Rwanda.8	Arbt_Rwanda.8.nt.3	S	SB IV	
Arbt_Rwanda.13	Arbt_Rwanda.13.nt.4	S	SB IV	
Regr_255175.4	Regr_255175.4.22	S	IV	SB
Regr_255175.12	Regr_255175.12.8	S	IV	SB
Regr_255670.15	Regr_255670.15.17	S	IV	SB
Regr_255670.15	Regr_255670.15.8	S	IV	SB
Regr_255656.3	Regr_255656.3.4	S	IV	SB HD
Regr_255656.9	Regr_255656.9.14	S	SB IV	HD MD
Regr_255656.15	Regr_255656.15.33	S	IV	MD HD SB
Arbt_Vansterpartiets.8	Arbt_Vansterpartiets.8.nt.11	S	SB IV	
Arbt_Vansterpartiets.8	Arbt_Vansterpartiets.8.nt.7	S	SB IV	
Arbt_Vansterpartiets.9	Arbt_Vansterpartiets.9.nt.5	S	SB IV	
Arbt_Vansterpartiets.11	Arbt_Vansterpartiets.11.nt.15	S	SB MD IV	
Arbt_Vansterpartiets.14	Arbt_Vansterpartiets.14.nt.5	S	SB IV	
Arbt_Vansterpartiets.19	Arbt_Vansterpartiets.19.nt.11	S	SB IV	
Arbt_Vansterpartiets.20	Arbt_Vansterpartiets.20.nt.4	S	IV	SB
Arbt_Vansterpartiets.36	Arbt_Vansterpartiets.36.nt.3	S	SB IV	
Regr_255193.3	Regr_255193.3.16	S	IV	MD HD MD SB
Regr_255193.3	Regr_255193.3.21	S	IV	MD HD MD SB
Regr_255706.18	Regr_255706.18.6	S	SB IV	HD
Regr_255706.18	Regr_255706.18.5	S	SB IV	HD
Digi_2014-11.16	Digi_2014-11.16.4	S	SB OO MD	
Digi_2014-11.20	Digi_2014-11.20.9	S	SB IV	
Digi_2014-11.26	Digi_2014-11.26.9	S	SP	SB HD
Regr_255346.1	Regr_255346.1.3	S	SB SP MD	
Regr_255346.9	Regr_255346.9.10	S	IV	SB HD
Regr_255346.9	Regr_255346.9.8	S	IV	HD SB
Regr_255855.7	Regr_255855.7.5	S	SB MD IV	
Regr_254981.2	Regr_254981.2.22	S	IV	SB HD
Regr_254842.20	Regr_254842.20.10	S	IV	SB
Arbt_Smutsigvalkampanj.6	Arbt_Smutsigvalkampanj.6.nt.13	S	MD IV	SB
Arbt_Smutsigvalkampanj.8	Arbt_Smutsigvalkampanj.8.nt.8	S	SB IV	
Arbt_Smutsigvalkampanj.13	Arbt_Smutsigvalkampanj.13.nt.2	S	SB MD IV	
Arbt_Smutsigvalkampanj.14	Arbt_Smutsigvalkampanj.14.nt.17	S	MD IV	SB
Arbt_Smutsigvalkampanj.18	Arbt_Smutsigvalkampanj.18.nt.14	S	SB IV	
Arbt_Smutsigvalkampanj.20	Arbt_Smutsigvalkampanj.20.nt.5	S	MD SP	SB HD EF
Arbt_Smutsigvalkampanj.29	Arbt_Smutsigvalkampanj.29.nt.14	S	IV	SB
Arbt_Smutsigvalkampanj.30	Arbt_Smutsigvalkampanj.30.nt.1	S	SB MD IV	
Arbt_Smutsigvalkampanj.31	Arbt_Smutsigvalkampanj.31.nt.2	S	SB IV	
Arbt_Olagligjakt.7	Arbt_Olagligjakt.7.nt.20	S	IV	SB
Arbt_Olagligjakt.10	Arbt_Olagligjakt.10.nt.9	S	SB IV	
Arbt_Olagligjakt.11	Arbt_Olagligjakt.11.nt.11	S	SB MD	
Arbt_Olagligjakt.18	Arbt_Olagligjakt.18.nt.10	S	SB MD IV	MD
Arbt_Olagligjakt.20	Arbt_Olagligjakt.20.nt.16	S	MD IV	SB
Arbt_Olagligjakt.20	Arbt_Olagligjakt.20.nt.6	S	MD IV	SB
Arbt_Olagligjakt.22	Arbt_Olagligjakt.22.nt.14	S	SB IV	
Arbt_Olagligjakt.22	Arbt_Olagligjakt.22.nt.12	S	SB IV	
Arbt_Olagligjakt.22	Arbt_Olagligjakt.22.nt.2	S	SB IV	
Arbt_Olagligjakt.24	Arbt_Olagligjakt.24.nt.3	S	IV	SB
Arbt_Olagligjakt.28	Arbt_Olagligjakt.28.nt.15	S	SB IV MD	
Arbt_Olagligjakt.30	Arbt_Olagligjakt.30.nt.18	S	SB IV	
Arbt_Iandrahand.6	Arbt_Iandrahand.6.nt.9	S	SB IV	
Arbt_Iandrahand.15	Arbt_Iandrahand.15.nt.23	S	IV	MD SB HD
Arbt_Iandrahand.21	Arbt_Iandrahand.21.nt.8	S	SB IV	
Arbt_Iandrahand.26	Arbt_Iandrahand.26.nt.10	S	SB MD	
Arbt_Hokarangenbor.3	Arbt_Hokarangenbor.3.nt.10	S	IV	SB
Arbt_Hokarangenbor.12	Arbt_Hokarangenbor.12.nt.4	S	SB IV	
Arbt_Hokarangenbor.16	Arbt_Hokarangenbor.16.nt.10	S	SB IV	
Regr_254797.17	Regr_254797.17.6	S	SB IV	HD
Regr_255566.10	Regr_255566.10.3	S	SB IV	
Arbt_Barnen.3	Arbt_Barnen.3.nt.4	S	IV	SB
Arbt_Barnen.6	Arbt_Barnen.6.14	S	SB MD	
Arbt_Barnen.16	Arbt_Barnen.16.nt.8	S	SB MD	
Arbt_Barnen.16	Arbt_Barnen.16.nt.5	S	SB RA SP IV	
Arbt_Barnen.18	Arbt_Barnen.18.nt.14	S	SB IV	MD HD
Arbt_Barnen.18	Arbt_Barnen.18.nt.11	S	SB IV	MD
Arbt_Riskerna.4	Arbt_Riskerna.4.nt.16	S	SB IV	
Arbt_Riskerna.4	Arbt_Riskerna.4.nt.4	S	SB MD	
Arbt_Riskerna.11	Arbt_Riskerna.11.nt.1	S	SB IV	
Arbt_Riskerna.15	Arbt_Riskerna.15.nt.6	S	IV	SB
Romn_Lundqvist-Ingentobak.47	Romn_Lundqvist-Ingentobak.47.7	S	SB OO	HD
Romn_Lundqvist-Ingentobak.60	Romn_Lundqvist-Ingentobak.60.10	S	DF MD MD OO	
Romn_Lundqvist-Ingentobak.75	Romn_Lundqvist-Ingentobak.75.16	S	IV	SB
Romn_Lundqvist-Ingentobak.75	Romn_Lundqvist-Ingentobak.75.17	S	IV	SB
Romn_Lundqvist-Ingentobak.82	Romn_Lundqvist-Ingentobak.82.12	S	SB IV	
Romn_Lundqvist-Ingentobak.82	Romn_Lundqvist-Ingentobak.82.9	S	SB IV	
Romn_Lundqvist-Ingentobak.123	Romn_Lundqvist-Ingentobak.123.6	S	SB IV	
Romn_Lundqvist-Ingentobak.135	Romn_Lundqvist-Ingentobak.135.5	S	IV	HD SB
Romn_Lundqvist-Ingentobak.167	Romn_Lundqvist-Ingentobak.167.18	S	IV	MD HD SB
Romn_Lundqvist-Ingentobak.200	Romn_Lundqvist-Ingentobak.200.7	S	SB IV	
Romn_Lundqvist-Ingentobak.223	Romn_Lundqvist-Ingentobak.223.11	S	SB MD IV	RA
Romn_Lundqvist-Ingentobak.299	Romn_Lundqvist-Ingentobak.299.5	S	SB SP	HD
Romn_Lundqvist-Ingentobak.299	Romn_Lundqvist-Ingentobak.299.7	S	SB SP	HD
Romn_Lundqvist-Ingentobak.302	Romn_Lundqvist-Ingentobak.302.13	S	SB IV	
Romn_Lundqvist-Ingentobak.304	Romn_Lundqvist-Ingentobak.304.4	S	MD SB	OO HD
Romn_Lundqvist-Ingentobak.311	Romn_Lundqvist-Ingentobak.311.4	S	DF MD SP	
Romn_Lundqvist-Ingentobak.356	Romn_Lundqvist-Ingentobak.356.17	S	SB MD IV	
Romn_Lundqvist-Ingentobak.356	Romn_Lundqvist-Ingentobak.356.18	S	IV	SB
Romn_Lundqvist-Ingentobak.358	Romn_Lundqvist-Ingentobak.358.26	S	IV	SB
Romn_Lundqvist-Ingentobak.358	Romn_Lundqvist-Ingentobak.358.27	S	IV	SB
Romn_Lundqvist-Ingentobak.368	Romn_Lundqvist-Ingentobak.368.11	S	SB IV	
Romn_Bjelvehammar-TageBengtsson.29	Romn_Bjelvehammar-TageBengtsson.29.4	S	OO MD	HD SB
Romn_Bjelvehammar-TageBengtsson.42	Romn_Bjelvehammar-TageBengtsson.42.7	S	SB OO	SB
Romn_Bjelvehammar-TageBengtsson.46	Romn_Bjelvehammar-TageBengtsson.46.14	S	OO	SB HD
Romn_Bjelvehammar-TageBengtsson.70	Romn_Bjelvehammar-TageBengtsson.70.3	S	MD MD SP	SB HD
Romn_Bjelvehammar-TageBengtsson.113	Romn_Bjelvehammar-TageBengtsson.113.11	S	SP	SB MD MD HD
Romn_Bjelvehammar-TageBengtsson.126	Romn_Bjelvehammar-TageBengtsson.126.13	S	IV	SB MD HD
Romn_Bjelvehammar-TageBengtsson.152	Romn_Bjelvehammar-TageBengtsson.152.9	S	MD MD OO	SB SB
Romn_Bjelvehammar-TageBengtsson.173	Romn_Bjelvehammar-TageBengtsson.173.21	S	MD	SB HD MD OO MD
Romn_Bjelvehammar-TageBengtsson.174	Romn_Bjelvehammar-TageBengtsson.174.14	S	OA	SB HD
Romn_Bjelvehammar-TageBengtsson.224	Romn_Bjelvehammar-TageBengtsson.224.11	S	MD OO	HD SB
Romn_Holmsen-Polynesiskpassad.25	Romn_Holmsen-Polynesiskpassad.25.21	S	SB IV	
Romn_Holmsen-Polynesiskpassad.43	Romn_Holmsen-Polynesiskpassad.43.3	S	IV	SB
Romn_Holmsen-Polynesiskpassad.56	Romn_Holmsen-Polynesiskpassad.56.4	S	SB IV	
Romn_Holmsen-Polynesiskpassad.112	Romn_Holmsen-Polynesiskpassad.112.7	S	SB IV	
Romn_Holmsen-Polynesiskpassad.116	Romn_Holmsen-Polynesiskpassad.116.11	S	OO	HD
Romn_Holmsen-Polynesiskpassad.147	Romn_Holmsen-Polynesiskpassad.147.9	S	SB IV	
Romn_Holmsen-Polynesiskpassad.150	Romn_Holmsen-Polynesiskpassad.150.4	S	IV	SB HD
Romn_Holmsen-Polynesiskpassad.151	Romn_Holmsen-Polynesiskpassad.151.3	S	MD	SB RA HD MD
Romn_Holmsen-Polynesiskpassad.167	Romn_Holmsen-Polynesiskpassad.167.3	S	IV	SB
Romn_Holmsen-Polynesiskpassad.183	Romn_Holmsen-Polynesiskpassad.183.2	S	SB IV	
Romn_Holmsen-Polynesiskpassad.186	Romn_Holmsen-Polynesiskpassad.186.10	S	IV	HD SB
Romn_Holmsen-Polynesiskpassad.204	Romn_Holmsen-Polynesiskpassad.204.21	S	SB IV	
Romn_Holmsen-Polynesiskpassad.235	Romn_Holmsen-Polynesiskpassad.235.5	S	SB IV	
Romn_Holmsen-Polynesiskpassad.239	Romn_Holmsen-Polynesiskpassad.239.2	S	MD	HD RA SB
Romn_Holmsen-Polynesiskpassad.289	Romn_Holmsen-Polynesiskpassad.289.13	S	SB IV	
Romn_Holmsen-Polynesiskpassad.289	Romn_Holmsen-Polynesiskpassad.289.7	S	SB IV	
Romn_Holmsen-Polynesiskpassad.290	Romn_Holmsen-Polynesiskpassad.290.4	S	IV	HD SB
Romn_Holmsen-Polynesiskpassad.307	Romn_Holmsen-Polynesiskpassad.307.5	S	MD SP	HD SB
Romn_Holmsen-Polynesiskpassad.361	Romn_Holmsen-Polynesiskpassad.361.3	S	SB IV	
Romn_Holmsen-Polynesiskpassad.384	Romn_Holmsen-Polynesiskpassad.384.10	S	SB IV	
Romn_Holmsen-Polynesiskpassad.398	Romn_Holmsen-Polynesiskpassad.398.3	S	SB MD IV	
Romn_Holmsen-Polynesiskpassad.401	Romn_Holmsen-Polynesiskpassad.401.11	S	SB IV	
Romn_Strand-Pagarna.68	Romn_Strand-Pagarna.68.4	S	SB IV	
Romn_Strand-Pagarna.68	Romn_Strand-Pagarna.68.2	S	IV	SB
Romn_Strand-Pagarna.85	Romn_Strand-Pagarna.85.11	S	SB RA	HD RA
Romn_Strand-Pagarna.85	Romn_Strand-Pagarna.85.9	S	SB RA	HD RA
Romn_Strand-Pagarna.85	Romn_Strand-Pagarna.85.5	S	SB RA	HD RA
Romn_Strand-Pagarna.85	Romn_Strand-Pagarna.85.3	S	SB RA	HD RA
Romn_Strand-Pagarna.85	Romn_Strand-Pagarna.85.13	S	SB	HD RA
Romn_Strand-Pagarna.87	Romn_Strand-Pagarna.87.6	S	IV	SB
Romn_Strand-Pagarna.92	Romn_Strand-Pagarna.92.4	S	IV	SB
Romn_Strand-Pagarna.96	Romn_Strand-Pagarna.96.9	S	IV	MD SB HD
Romn_Strand-Pagarna.104	Romn_Strand-Pagarna.104.8	S	IV	HD SB
Romn_Strand-Pagarna.116	Romn_Strand-Pagarna.116.10	S	IV	MD SB HD
Romn_Strand-Pagarna.118	Romn_Strand-Pagarna.118.8	S	SB IV	
Romn_Strand-Pagarna.120	Romn_Strand-Pagarna.120.8	S	IV	HD SB
Romn_Strand-Pagarna.160	Romn_Strand-Pagarna.160.5	S	SB MD IV	
Romn_Strand-Pagarna.166	Romn_Strand-Pagarna.166.11	S	SB IV	
Romn_Strand-Pagarna.172	Romn_Strand-Pagarna.172.8	S	OA	MD HD SB
Romn_Strand-Pagarna.179	Romn_Strand-Pagarna.179.5	S	SB IV	
Romn_Strand-Pagarna.188	Romn_Strand-Pagarna.188.2	S	OO RA	SB HD
Romn_Strand-Pagarna.197	Romn_Strand-Pagarna.197.nt.18	S	SB DF	
Romn_Strand-Pagarna.198	Romn_Strand-Pagarna.198.7	S	MD IV	HD SB
Romn_Strand-Pagarna.207	Romn_Strand-Pagarna.207.15	S	MD SB	PL HD
Romn_Strand-Pagarna.207c	Romn_Strand-Pagarna.207c.3	S	MD OO	SB HD
Romn_Strand-Pagarna.223	Romn_Strand-Pagarna.223.5	S	IV	SB
Romn_Strand-Pagarna.261	Romn_Strand-Pagarna.261.5	S	IV MD	HD SB
Romn_Strand-Pagarna.269	Romn_Strand-Pagarna.269.6	S	SB IV	OO
Romn_Strand-Pagarna.295	Romn_Strand-Pagarna.295.16	S	MD IV	HD SB
Romn_Strand-Pagarna.301	Romn_Strand-Pagarna.301.9	S	MD IV	HD SB
Romn_Strand-Pagarna.302	Romn_Strand-Pagarna.302.8	S	IV	HD SB MD
Romn_Strand-Pagarna.383	Romn_Strand-Pagarna.383.5	S	IV	HD SB OO
Romn_Strand-Pagarna.418	Romn_Strand-Pagarna.418.11	S	SB IV	
Romn_Strand-Pagarna.421b	Romn_Strand-Pagarna.421b.nt.5	S	SB MD IV	
Romn_Strand-Pagarna.427	Romn_Strand-Pagarna.427.15	S	MD SB OO	HD MD
Romn_Strand-Pagarna.429	Romn_Strand-Pagarna.429.3	S	MD IV	SB
